ano,uf,status,origem,arquivo_7z,arquivos_lidos,observacoes_renda
2012,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2012/SE2012.7z,1,253212
2012,SP,falhou_arquivo,download_temp,,0,0
2012,TO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2012/TO2012.7z,1,157219
2013,AC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/AC2013.7z,1,76945
2013,AL,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/AL2013.7z,1,358342
2013,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/AM2013.7z,1,424644
2013,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/AP2013.7z,1,80342
2013,BA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/BA2013.7z,1,1559137
2013,CE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/CE2013.7z,1,955806
2013,DF,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/DF2013.7z,1,780355
2013,ES,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/ES2013.7z,1,643099
2013,GO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/GO2013.7z,1,1014914
2013,MA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/MA2013.7z,1,463209
2013,MG,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/MG2013.7z,1,3303314
2013,MS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/MS2013.7z,1,447953
2013,MT,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/MT2013.7z,1,615968
2013,PA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/PA2013.7z,1,775866
2013,PB,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/PB2013.7z,1,401350
2013,PE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/PE2013.7z,1,1199894
2013,PI,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/PI2013.7z,1,272633
2013,PR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/PR2013.7z,1,1932665
2013,RJ,falhou_arquivo,download_temp,,0,0
2013,RN,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/RN2013.7z,1,405643
2013,RO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/RO2013.7z,1,235700
2013,RR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/RR2013.7z,1,50336
2013,RS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/RS2013.7z,1,1841661
2013,SC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/SC2013.7z,1,1332647
2013,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/SE2013.7z,1,254433
2013,SP,falhou_arquivo,download_temp,,0,0
2013,TO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2013/TO2013.7z,1,161954
2014,AC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/AC2014.7z,1,81879
2014,AL,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/AL2014.7z,1,346105
2014,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/AM2014.7z,1,420971
2014,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/AP2014.7z,1,82040
2014,BA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/BA2014.7z,1,1570028
2014,CE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/CE2014.7z,1,992772
2014,DF,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/DF2014.7z,1,772264
2014,ES,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/ES2014.7z,1,641470
2014,GO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/GO2014.7z,1,1019586
2014,MA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/MA2014.7z,1,463823
2014,MG,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/MG2014.7z,1,3268401
2014,MS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/MS2014.7z,1,449010
2014,MT,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/MT2014.7z,1,627504
2014,PA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/PA2014.7z,1,795725
2014,PB,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/PB2014.7z,1,415054
2014,PE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/PE2014.7z,1,1198035
2014,PI,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/PI2014.7z,1,282813
2014,PR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/PR2014.7z,1,1939223
2014,RJ,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/RJ2014.7z,1,2991223
2014,RN,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/RN2014.7z,1,410015
2014,RO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/RO2014.7z,1,231081
2014,RR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/RR2014.7z,1,50125
2014,RS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/RS2014.7z,1,1851198
2014,SC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/SC2014.7z,1,1384819
2014,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/SE2014.7z,1,261991
2014,SP,falhou_arquivo,download_temp,,0,0
2014,TO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2014/TO2014.7z,1,174858
2015,AC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/AC2015.7z,1,78977
2015,AL,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/AL2015.7z,1,329287
2015,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/AM2015.7z,1,389032
2015,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/AP2015.7z,1,74010
2015,BA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/BA2015.7z,1,1501285
2015,CE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/CE2015.7z,1,973207
2015,DF,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/DF2015.7z,1,734975
2015,ES,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/ES2015.7z,1,602061
2015,GO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/GO2015.7z,1,977821
2015,MA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/MA2015.7z,1,442085
2015,MG,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/MG2015.7z,1,3069703
2015,MS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/MS2015.7z,1,435331
2015,MT,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/MT2015.7z,1,604007
2015,PA,falhou_arquivo,download_temp,,0,0
2015,PB,falhou_arquivo,download_temp,,0,0
2015,PE,falhou_arquivo,download_temp,,0,0
2015,PI,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/PI2015.7z,1,276698
2015,PR,falhou_arquivo,download_temp,,0,0
2015,RJ,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/RJ2015.7z,1,2794082
2015,RN,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/RN2015.7z,1,392826
2015,RO,falhou_arquivo,download_temp,,0,0
2015,RR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/RR2015.7z,1,51918
2015,RS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/RS2015.7z,1,1738516
2015,SC,falhou_arquivo,download_temp,,0,0
2015,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/SE2015.7z,1,249772
2015,SP,falhou_arquivo,download_temp,,0,0
2015,TO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2015/TO2015.7z,1,173142
2016,AC,falhou_arquivo,download_temp,,0,0
2016,AL,falhou_arquivo,download_temp,,0,0
2016,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/AM2016.7z,1,353367
2016,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/AP2016.7z,1,72907
2016,BA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/BA2016.7z,1,1378593
2016,CE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/CE2016.7z,1,906507
2016,DF,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/DF2016.7z,1,687280
2016,ES,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/ES2016.7z,1,553441
2016,GO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/GO2016.7z,1,921695
2016,MA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/MA2016.7z,1,414598
2016,MG,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/MG2016.7z,1,2886731
2016,MS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/MS2016.7z,1,424316
2016,MT,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/MT2016.7z,1,564605
2016,PA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/PA2016.7z,1,698736
2016,PB,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/PB2016.7z,1,375998
2016,PE,falhou_arquivo,download_temp,,0,0
2016,PI,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/PI2016.7z,1,258968
2016,PR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/PR2016.7z,1,1781278
2016,RJ,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/RJ2016.7z,1,2568390
2016,RN,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/RN2016.7z,1,369200
2016,RO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/RO2016.7z,1,196854
2016,RR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/RR2016.7z,1,50063
2016,RS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/RS2016.7z,1,1641817
2016,SC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/SC2016.7z,1,1273015
2016,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2016/SE2016.7z,1,235747
2016,SP,falhou_arquivo,download_temp,,0,0
2016,TO,falhou_arquivo,download_temp,,0,0
2017,AC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/AC2017.7z,1,73892
2017,AL,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/AL2017.7z,1,306189
2017,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/AM2017.7z,1,347728
2017,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/AP2017.7z,1,70023
2017,BA,falhou_arquivo,download_temp,,0,0
2017,CE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/CE2017.7z,1,875183
2017,DF,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/DF2017.7z,1,674032
2017,ES,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/ES2017.7z,1,538991
2017,GO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/GO2017.7z,1,929712
2017,MA,falhou_arquivo,download_temp,,0,0
2017,MG,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/MG2017.7z,1,2867792
2017,MS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/MS2017.7z,1,426260
2017,MT,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/MT2017.7z,1,569614
2017,PA,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/PA2017.7z,1,690916
2017,PB,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/PB2017.7z,1,369743
2017,PE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/PE2017.7z,1,973708
2017,PI,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/PI2017.7z,1,250494
2017,PR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/PR2017.7z,1,1746894
2017,RJ,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/RJ2017.7z,1,2354397
2017,RN,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/RN2017.7z,1,358763
2017,RO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/RO2017.7z,1,190569
2017,RR,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/RR2017.7z,1,51187
2017,RS,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/RS2017.7z,1,1606542
2017,SC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/SC2017.7z,1,1280464
2017,SE,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/SE2017.7z,1,226590
2017,SP,falhou_arquivo,download_temp,,0,0
2017,TO,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/2017/TO2017.7z,1,172701
2018,AC,falhou_arquivo,download_temp,,0,0
2018,AL,falhou_arquivo,download_temp,,0,0
2018,AM,falhou_arquivo,download_temp,,0,0
2018,AP,falhou_arquivo,download_temp,,0,0
2018,BA,falhou_arquivo,download_temp,,0,0
2018,CE,falhou_arquivo,download_temp,,0,0
2018,DF,falhou_arquivo,download_temp,,0,0
2018,ES,falhou_arquivo,download_temp,,0,0
2018,GO,falhou_arquivo,download_temp,,0,0
2018,MA,falhou_arquivo,download_temp,,0,0
2018,MG,falhou_arquivo,download_temp,,0,0
2018,MS,falhou_arquivo,download_temp,,0,0
2018,MT,falhou_arquivo,download_temp,,0,0
2018,PA,falhou_arquivo,download_temp,,0,0
2018,PB,falhou_arquivo,download_temp,,0,0
2018,PE,falhou_arquivo,download_temp,,0,0
2018,PI,falhou_arquivo,download_temp,,0,0
2018,PR,falhou_arquivo,download_temp,,0,0
2018,RJ,falhou_arquivo,download_temp,,0,0
2018,RN,falhou_arquivo,download_temp,,0,0
2018,RO,falhou_arquivo,download_temp,,0,0
2018,RR,falhou_arquivo,download_temp,,0,0
2018,RS,falhou_arquivo,download_temp,,0,0
2018,SC,falhou_arquivo,download_temp,,0,0
2018,SE,falhou_arquivo,download_temp,,0,0
2018,SP,falhou_arquivo,download_temp,,0,0
2018,TO,falhou_arquivo,download_temp,,0,0
2019,AC,falhou_arquivo,download_temp,,0,0
2019,AL,falhou_arquivo,download_temp,,0,0
2019,AM,falhou_arquivo,download_temp,,0,0
2019,AP,falhou_arquivo,download_temp,,0,0
2019,BA,falhou_arquivo,download_temp,,0,0
2019,CE,falhou_arquivo,download_temp,,0,0
2019,DF,falhou_arquivo,download_temp,,0,0
2019,ES,falhou_arquivo,download_temp,,0,0
2019,GO,falhou_arquivo,download_temp,,0,0
2019,MA,falhou_arquivo,download_temp,,0,0
2019,MG,falhou_arquivo,download_temp,,0,0
2019,MS,falhou_arquivo,download_temp,,0,0
2019,MT,falhou_arquivo,download_temp,,0,0
2019,PA,falhou_arquivo,download_temp,,0,0
2019,PB,falhou_arquivo,download_temp,,0,0
2019,PE,falhou_arquivo,download_temp,,0,0
2019,PI,falhou_arquivo,download_temp,,0,0
2019,PR,falhou_arquivo,download_temp,,0,0
2019,RJ,falhou_arquivo,download_temp,,0,0
2019,RN,falhou_arquivo,download_temp,,0,0
2019,RO,falhou_arquivo,download_temp,,0,0
2019,RR,falhou_arquivo,download_temp,,0,0
2019,RS,falhou_arquivo,download_temp,,0,0
2019,SC,falhou_arquivo,download_temp,,0,0
2019,SE,falhou_arquivo,download_temp,,0,0
2019,SP,falhou_arquivo,download_temp,,0,0
2019,TO,falhou_arquivo,download_temp,,0,0
2020,AC,falhou_arquivo,download_temp,,0,0
2020,AL,falhou_arquivo,download_temp,,0,0
2020,AM,falhou_arquivo,download_temp,,0,0
2020,AP,falhou_arquivo,download_temp,,0,0
2020,BA,falhou_arquivo,download_temp,,0,0
2020,CE,falhou_arquivo,download_temp,,0,0
2020,DF,falhou_arquivo,download_temp,,0,0
2020,ES,falhou_arquivo,download_temp,,0,0
2020,GO,falhou_arquivo,download_temp,,0,0
2020,MA,falhou_arquivo,download_temp,,0,0
2020,MG,falhou_arquivo,download_temp,,0,0
2020,MS,falhou_arquivo,download_temp,,0,0
2020,MT,falhou_arquivo,download_temp,,0,0
2020,PA,falhou_arquivo,download_temp,,0,0
2020,PB,falhou_arquivo,download_temp,,0,0
2020,PE,falhou_arquivo,download_temp,,0,0
2020,PI,falhou_arquivo,download_temp,,0,0
2020,PR,falhou_arquivo,download_temp,,0,0
2020,RJ,falhou_arquivo,download_temp,,0,0
2020,RN,falhou_arquivo,download_temp,,0,0
2020,RO,falhou_arquivo,download_temp,,0,0
2020,RR,falhou_arquivo,download_temp,,0,0
2020,RS,falhou_arquivo,download_temp,,0,0
2020,SC,falhou_arquivo,download_temp,,0,0
2020,SE,falhou_arquivo,download_temp,,0,0
2020,SP,falhou_arquivo,download_temp,,0,0
2020,TO,falhou_arquivo,download_temp,,0,0
2021,AC,falhou_arquivo,download_temp,,0,0
2021,AL,falhou_arquivo,download_temp,,0,0
2021,AM,falhou_arquivo,download_temp,,0,0
2021,AP,falhou_arquivo,download_temp,,0,0
2021,BA,falhou_arquivo,download_temp,,0,0
2021,CE,falhou_arquivo,download_temp,,0,0
2021,DF,falhou_arquivo,download_temp,,0,0
2021,ES,falhou_arquivo,download_temp,,0,0
2021,GO,falhou_arquivo,download_temp,,0,0
2021,MA,falhou_arquivo,download_temp,,0,0
2021,MG,falhou_arquivo,download_temp,,0,0
2021,MS,falhou_arquivo,download_temp,,0,0
2021,MT,falhou_arquivo,download_temp,,0,0
2021,PA,falhou_arquivo,download_temp,,0,0
2021,PB,falhou_arquivo,download_temp,,0,0
2021,PE,falhou_arquivo,download_temp,,0,0
2021,PI,falhou_arquivo,download_temp,,0,0
2021,PR,falhou_arquivo,download_temp,,0,0
2021,RJ,falhou_arquivo,download_temp,,0,0
2021,RN,falhou_arquivo,download_temp,,0,0
2021,RO,falhou_arquivo,download_temp,,0,0
2021,RR,falhou_arquivo,download_temp,,0,0
2021,RS,falhou_arquivo,download_temp,,0,0
2021,SC,falhou_arquivo,download_temp,,0,0
2021,SE,falhou_arquivo,download_temp,,0,0
2021,SP,falhou_arquivo,download_temp,,0,0
2021,TO,falhou_arquivo,download_temp,,0,0
2022,AC,falhou_arquivo,download_temp,,0,0
2022,AL,falhou_arquivo,download_temp,,0,0
2022,AM,falhou_arquivo,download_temp,,0,0
2022,AP,falhou_arquivo,download_temp,,0,0
2022,BA,falhou_arquivo,download_temp,,0,0
2022,CE,falhou_arquivo,download_temp,,0,0
2022,DF,falhou_arquivo,download_temp,,0,0
2022,ES,falhou_arquivo,download_temp,,0,0
2022,GO,falhou_arquivo,download_temp,,0,0
2022,MA,falhou_arquivo,download_temp,,0,0
2022,MG,falhou_arquivo,download_temp,,0,0
2022,MS,falhou_arquivo,download_temp,,0,0
2022,MT,falhou_arquivo,download_temp,,0,0
2022,PA,falhou_arquivo,download_temp,,0,0
2022,PB,falhou_arquivo,download_temp,,0,0
2022,PE,falhou_arquivo,download_temp,,0,0
2022,PI,falhou_arquivo,download_temp,,0,0
2022,PR,falhou_arquivo,download_temp,,0,0
2022,RJ,falhou_arquivo,download_temp,,0,0
2022,RN,falhou_arquivo,download_temp,,0,0
2022,RO,falhou_arquivo,download_temp,,0,0
2022,RR,falhou_arquivo,download_temp,,0,0
2022,RS,falhou_arquivo,download_temp,,0,0
2022,SC,falhou_arquivo,download_temp,,0,0
2022,SE,falhou_arquivo,download_temp,,0,0
2022,SP,falhou_arquivo,download_temp,,0,0
2022,TO,falhou_arquivo,download_temp,,0,0
2023,AC,falhou_arquivo,download_temp,,0,0
2023,AL,falhou_arquivo,download_temp,,0,0
2023,AM,falhou_arquivo,download_temp,,0,0
2023,AP,falhou_arquivo,download_temp,,0,0
2023,BA,falhou_arquivo,download_temp,,0,0
2023,CE,falhou_arquivo,download_temp,,0,0
2023,DF,falhou_arquivo,download_temp,,0,0
2023,ES,falhou_arquivo,download_temp,,0,0
2023,GO,falhou_arquivo,download_temp,,0,0
2023,MA,falhou_arquivo,download_temp,,0,0
2023,MG,falhou_arquivo,download_temp,,0,0
2023,MS,falhou_arquivo,download_temp,,0,0
2023,MT,falhou_arquivo,download_temp,,0,0
2023,PA,falhou_arquivo,download_temp,,0,0
2023,PB,falhou_arquivo,download_temp,,0,0
2023,PE,falhou_arquivo,download_temp,,0,0
2023,PI,falhou_arquivo,download_temp,,0,0
2023,PR,falhou_arquivo,download_temp,,0,0
2023,RJ,falhou_arquivo,download_temp,,0,0
2023,RN,falhou_arquivo,download_temp,,0,0
2023,RO,falhou_arquivo,download_temp,,0,0
2023,RR,falhou_arquivo,download_temp,,0,0
2023,RS,falhou_arquivo,download_temp,,0,0
2023,SC,falhou_arquivo,download_temp,,0,0
2023,SE,falhou_arquivo,download_temp,,0,0
2023,SP,falhou_arquivo,download_temp,,0,0
2023,TO,falhou_arquivo,download_temp,,0,0
2024,AC,falhou_arquivo,download_temp,,0,0
2024,AL,falhou_arquivo,download_temp,,0,0
2024,AM,falhou_arquivo,download_temp,,0,0
2024,AP,falhou_arquivo,download_temp,,0,0
2024,BA,falhou_arquivo,download_temp,,0,0
2024,CE,falhou_arquivo,download_temp,,0,0
2024,DF,falhou_arquivo,download_temp,,0,0
2024,ES,falhou_arquivo,download_temp,,0,0
2024,GO,falhou_arquivo,download_temp,,0,0
2024,MA,falhou_arquivo,download_temp,,0,0
2024,MG,falhou_arquivo,download_temp,,0,0
2024,MS,falhou_arquivo,download_temp,,0,0
2024,MT,falhou_arquivo,download_temp,,0,0
2024,PA,falhou_arquivo,download_temp,,0,0
2024,PB,falhou_arquivo,download_temp,,0,0
2024,PE,falhou_arquivo,download_temp,,0,0
2024,PI,falhou_arquivo,download_temp,,0,0
2024,PR,falhou_arquivo,download_temp,,0,0
2024,RJ,falhou_arquivo,download_temp,,0,0
2024,RN,falhou_arquivo,download_temp,,0,0
2024,RO,falhou_arquivo,download_temp,,0,0
2024,RR,falhou_arquivo,download_temp,,0,0
2024,RS,falhou_arquivo,download_temp,,0,0
2024,SC,falhou_arquivo,download_temp,,0,0
2024,SE,falhou_arquivo,download_temp,,0,0
2024,SP,falhou_arquivo,download_temp,,0,0
2024,TO,falhou_arquivo,download_temp,,0,0
1994,AC,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/1994/AC1994.7z,1,25166
1994,AL,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/1994/AL1994.7z,1,143748
1994,AM,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/1994/AM1994.7z,1,125705
1994,AP,ok,download_temp,/tmp/RtmpQRudZG/rais_streaming_20876/download/1994/AP1994.7z,1,18509
